segment_id language source channel segment_type speaker_id gender segment_len dialect mic_type phone_type
xdro E 15584 B 10 4269 F 11.97 dial=S handset regular_phone
xdrp E 10972 B 30 5236 M 53.89 dial=S handset cellphone
xdrq E 16498 B 10 4322 F 9.85 dial=E handset regular_phone
xdrr R 16247 B 30 8136 F 108.88 dial=R handset cellphone
xdrs E 12190 B 30 1470 M 32.5 dial=A headphone regular_phone
xdrt E 11445 A 10 6756 M 22.71 dial=A handset regular_phone
xdru E 12946 X1 1c 4898 M 320 dial=S - -
xdru E 12946 X2 1c 3783 F 320 dial=S - -
xdrv E 14288 B 1s 3903 F 320 dial=E handset cordless_phone
xdrw E 16069 X1 1c 2298 F 320 nontar - -
xdrw E 16069 X2 1c 4415 F 320 dial=E - -
xdrx E 11364 A 10 1094 F 10.4 dial=E handset regular_phone
xdry A 15278 B 10 2504 M 26.63 dial=A handset regular_phone
xdrz E 11386 X1 1c 5093 F 320 nontar - -
xdrz E 11386 X2 1c 6768 F 320 dial=E - -
xdsa E 10986 A 10 8250 F 15.44 dial=S spkr_phone cellphone
xdsb E 15606 A 10 5125 M 16.27 dial=M earbud regular_phone
xdsc E 12299 A 1s 5910 F 320 dial=S handset regular_phone
xdsd A 13346 A 10 2898 M 10.37 dial=A headphone cellphone
xdse E 13621 X1 1c 6348 F 320 dial=R - -
xdse E 13621 X2 1c 1614 F 320 dial=M - -
xdsf E 14657 B 1s 2504 M 320 dial=A headphone regular_phone
xdsg E 11135 A 1s 4680 F 320 dial=E headphone regular_phone
xdsh E 11332 B 30 3773 F 81.55 dial=S handset regular_phone
xdsi E 15606 X1 1c 5125 M 320 dial=M - -
xdsi E 15606 X2 1c 8027 F 320 nontar - -
xdsj E 12405 B 10 7863 F 29.56 dial=M handset cordless_phone
xdsk E 10931 B 1s 8668 M 320 dial=E handset regular_phone
xdsl E 11766 B 10 6572 F 52.24 dial=E handset regular_phone
xdsm E 10594 B 30 6768 F 38.43 dial=E handset regular_phone
xdsn E 12472 B 30 6004 M 49.26 dial=M headphone regular_phone
xdso E 10658 A 10 7420 M 15.69 dial=E handset regular_phone
xdsp E 11545 X1 1c 8754 F 320 nontar - -
xdsp E 11545 X2 1c 3683 F 320 dial=A - -
xdsq E 11565 B 10 6367 F 36.06 dial=S handset regular_phone
xdsr E 13676 B 1s 5670 M 320 dial=M headphone regular_phone
xdss E 16361 X1 1c 2775 F 320 nontar - -
xdss E 16361 X2 1c 7175 F 320 dial=A - -
xdst E 12405 B 1s 7863 F 320 dial=M handset cordless_phone
xdsu E 11157 A 1s 4132 M 320 dial=E handset cordless_phone
xdsv S 12572 A 30 3689 F 43 dial=S handset cellphone
xdsw E 10829 B 1s 7078 M 320 dial=E handset regular_phone
xdsx E 11149 X1 1c 5586 F 320 dial=R - -
xdsx E 11149 X2 1c 1441 M 320 dial=E - -
xdsy E 11621 B 10 7513 M 17.02 dial=M spkr_phone cellphone
xdsz E 11315 A 1s 6380 M 320 dial=M spkr_phone regular_phone
xdta A 16153 X1 1c 7175 F 320 dial=A - -
xdta A 16153 X2 1c 6876 M 320 dial=A - -
xdtb S 12579 X1 1c 5127 M 320 nontar - -
xdtb S 12579 X2 1c 3689 F 320 dial=S - -
xdtc E 11365 A 1s 8094 F 320 dial=S handset regular_phone
xdtd E 11150 B 30 1785 F 66.4 dial=E unknown unknown
xdte E 10280 B 1s 4338 F 320 dial=S handset regular_phone
xdtf E 11674 X1 1c 3889 M 320 nontar - -
xdtf E 11674 X2 1c 8929 M 320 dial=E - -
xdtg A 14437 B 30 2451 F 54.1 dial=A handset regular_phone
xdth E 10124 A 1s 3304 F 320 dial=E handset cordless_phone
xdti E 11262 B 10 3370 F 12.97 dial=R handset regular_phone
xdtj E 11480 A 10 6476 M 10.78 dial=S handset cellphone
xdtl E 10723 A 1s 8962 F 320 dial=M handset regular_phone
xdtm M 12499 B 30 8625 M 74.08 dial=M handset cordless_phone
xdtn E 11536 A 10 2363 M 13.2 dial=A handset regular_phone
xdto E 11416 A 10 5233 F 11.07 dial=S handset cellphone
xdtp E 11843 B 1s 3372 F 320 dial=S handset regular_phone
xdtq E 10452 A 30 6674 M 39.11 dial=S handset cordless_phone
xdtr E 11138 B 10 1526 F 11.32 dial=R handset regular_phone
xdts E 10413 A 10 2439 F 11.13 dial=E headphone regular_phone
xdtt E 11444 A 1s 8006 F 320 dial=M handset cellphone
xdtu A 15454 B 10 6375 F 15.04 dial=A handset cellphone
xdtv E 11168 B 1s 1519 M 320 dial=M handset cellphone
xdtw E 11664 A 10 2162 F 26.62 dial=A handset regular_phone
xdtx E 11545 B 1s 3683 F 320 dial=A headphone regular_phone
xdty A 16527 A 30 8075 F 70.76 dial=A handset cordless_phone
xdtz E 12099 A 30 7098 M 58.53 dial=M handset cellphone
xdua E 11341 B 1s 7863 F 320 dial=M spkr_phone cordless_phone
xdub E 12444 A 1s 8668 M 320 dial=E handset regular_phone
xduc M 11952 B 30 4781 F 64.66 dial=M handset regular_phone
xdud R 12641 B 1s 5586 F 320 dial=R headphone cordless_phone
xdue M 10466 X1 1c 2308 M 320 dial=M - -
xdue M 10466 X2 1c 1901 F 320 dial=M - -
xduf E 10695 X1 1c 7996 F 320 dial=S - -
xduf E 10695 X2 1c 8250 F 320 dial=S - -
xdug E 10195 X1 1c 1760 M 320 nontar - -
xdug E 10195 X2 1c 6963 F 320 dial=E - -
xduh M 11783 X1 1c 4330 M 320 dial=M - -
xduh M 11783 X2 1c 3074 M 320 dial=M - -
xdui S 13719 B 1s 4202 F 320 dial=S handset regular_phone
xduj E 10669 A 10 3550 F 9.83 dial=E handset cordless_phone
xduk E 14117 B 1s 7903 F 320 dial=R headphone regular_phone
xdul A 12435 B 10 2162 F 17.49 dial=A handset regular_phone
xdum E 11848 A 10 3097 M 80.74 dial=E handset cordless_phone
xdun E 10775 X1 1c 2483 F 320 nontar - -
xdun E 10775 X2 1c 5172 F 320 dial=A - -
xduo E 11682 A 10 4598 M 13.85 dial=R handset regular_phone
xdup E 14070 A 30 8134 M 141.73 dial=E handset cellphone
xduq S 15262 A 1s 6472 F 320 dial=S handset regular_phone
xdur E 11850 A 30 7521 F 31.68 dial=E handset cordless_phone
xdus R 15860 B 1s 5902 M 320 dial=R handset cellphone
xdut E 10110 B 1s 3432 F 320 dial=E unknown unknown
xduu A 15087 X1 1c 2875 M 320 dial=A - -
xduu A 15087 X2 1c 1076 F 320 dial=A - -
xduv E 11202 X1 1c 2308 M 320 dial=M - -
xduv E 11202 X2 1c 2556 F 320 nontar - -
xduw S 11486 B 30 1668 F 32.19 dial=S handset cellphone
xdux E 12111 A 30 1014 F 57.85 dial=M spkr_phone cordless_phone
xduy E 10365 A 10 8367 F 26.06 dial=E handset cellphone
xduz E 14118 B 10 8640 M 11.4 dial=S handset regular_phone
xdva E 11411 B 10 8854 M 10.95 dial=A handset cellphone
xdvb E 15102 X1 1c 4391 M 320 nontar - -
xdvb E 15102 X2 1c 6375 F 320 dial=A - -
xdvc E 12979 A 30 6093 F 86.58 dial=S spkr_phone regular_phone
xdvd E 11847 B 10 7513 M 12.37 dial=M spkr_phone cellphone
xdve E 11932 A 10 2403 F 9.91 dial=S earbud cellphone
xdvf E 16069 B 30 4415 F 54.69 dial=E handset regular_phone
xdvg E 13757 B 1s 3140 F 320 dial=A headphone cellphone
xdvh E 11459 A 10 3783 F 10.46 dial=S handset cordless_phone
xdvi E 10827 B 1s 7078 M 320 dial=E handset regular_phone
xdvj E 10914 B 1s 6348 F 320 dial=R handset regular_phone
xdvk E 13807 B 1s 6162 F 320 dial=R handset regular_phone
xdvl A 13967 B 10 3533 M 9.85 dial=A handset regular_phone
xdvm E 10807 X1 1c 5325 M 320 dial=M - -
xdvm E 10807 X2 1c 7078 M 320 dial=E - -
xdvn E 11949 A 1s 2162 F 320 dial=A handset regular_phone
xdvo E 10087 A 1s 8427 M 320 dial=M handset regular_phone
xdvp E 12094 A 1s 1289 F 320 dial=S handset regular_phone
xdvq E 15674 B 10 6175 M 16.78 dial=M headphone regular_phone
xdvr A 14491 X1 1c 3251 M 320 dial=A - -
xdvr A 14491 X2 1c 1737 F 320 nontar - -
xdvs E 13117 A 10 3807 M 13.73 dial=R handset regular_phone
xdvt E 10445 B 30 6348 F 42.86 dial=R handset regular_phone
xdvu E 14327 B 1s 7856 F 320 dial=R handset cellphone
xdvv E 10841 A 1s 4249 F 320 dial=S handset cellphone
xdvw E 12142 B 10 1892 M 42.62 dial=S handset cordless_phone
xdvx E 10174 X1 1c 3574 F 320 dial=E - -
xdvx E 10174 X2 1c 4422 F 320 dial=A - -
xdvy S 13780 A 30 5748 F 37.79 dial=S handset regular_phone
xdvz E 15233 A 30 5940 F 30.54 dial=R handset regular_phone
xdwa E 10110 B 30 3432 F 45.56 dial=E unknown unknown
xdwb R 14012 X1 1c 4217 M 320 dial=R - -
xdwb R 14012 X2 1c 7312 F 320 dial=R - -
xdwc E 12828 B 1s 8478 M 320 dial=A handset cordless_phone
xdwd E 10825 B 1s 7078 M 320 dial=E handset regular_phone
xdwe S 12540 A 1s 5913 F 320 dial=S handset regular_phone
xdwf E 12867 B 1s 6231 M 320 dial=R spkr_phone cordless_phone
xdwg R 11887 B 30 7286 F 56.66 dial=R handset cellphone
xdwh E 12990 A 10 6935 M 12.28 dial=R handset cellphone
xdwi E 14599 B 10 3251 M 9.97 dial=A handset cellphone
xdwj E 10685 A 1s 4781 F 320 dial=M handset regular_phone
xdwk E 16112 X1 1c 2177 M 320 nontar - -
xdwk E 16112 X2 1c 8259 M 320 dial=E - -
xdwl E 13781 X1 1c 5483 F 320 nontar - -
xdwl E 13781 X2 1c 8194 M 320 dial=S - -
xdwm E 12280 X1 1c 7593 M 320 dial=M - -
xdwm E 12280 X2 1c 3157 F 320 nontar - -
xdwn M 11113 B 1s 4708 M 320 dial=M spkr_phone regular_phone
xdwo E 13652 B 1s 8800 F 320 dial=R handset regular_phone
xdwp E 12870 B 10 1239 M 69.16 dial=E headphone cordless_phone
xdwq E 10601 B 1s 1300 M 320 dial=E handset cordless_phone
xdwr E 15192 B 10 8835 F 12.1 dial=S handset regular_phone
xdws A 14440 A 30 2363 M 64.63 dial=A handset regular_phone
xdwt A 14462 B 10 3251 M 34.13 dial=A handset cellphone
xdwu E 11321 X1 1c 4217 M 320 dial=R - -
xdwu E 11321 X2 1c 6774 M 320 nontar - -
xdwv E 11467 A 1s 8929 M 320 dial=E handset regular_phone
xdww E 11058 A 1s 3304 F 320 dial=E handset regular_phone
xdwx E 12903 B 10 7513 M 32.79 dial=M spkr_phone regular_phone
xdwy E 11283 A 30 2262 F 66.15 dial=S handset regular_phone
xdwz R 15139 B 10 3430 M 36.27 dial=R handset regular_phone
xdxa E 12184 X1 1c 2162 F 320 dial=A - -
xdxa E 12184 X2 1c 3773 F 320 dial=S - -
xdxb E 12913 B 10 2971 F 12.78 dial=S handset regular_phone
xdxc E 15121 B 10 3430 M 9.65 dial=R handset regular_phone
xdxd R 14576 A 10 4217 M 17.64 dial=R handset cellphone
xdxe E 11839 B 1s 3807 M 320 dial=R handset cellphone
xdxf E 11074 A 30 6291 M 65.21 dial=A earbud cellphone
xdxg E 10914 X1 1c 4651 F 320 nontar - -
xdxg E 10914 X2 1c 6348 F 320 dial=R - -
xdxh S 13780 A 10 5748 F 16.05 dial=S handset regular_phone
xdxi E 13557 B 10 6446 M 12.41 dial=M handset regular_phone
xdxj A 14462 B 1s 3251 M 320 dial=A handset cellphone
xdxk E 14162 X1 1c 5038 F 320 dial=S - -
xdxk E 14162 X2 1c 6375 F 320 dial=A - -
xdxl E 15279 B 30 8112 F 39.16 dial=R handset regular_phone
xdxm E 11891 X1 1c 4253 M 320 nontar - -
xdxm E 11891 X2 1c 5867 F 320 dial=E - -
xdxn E 16486 X1 1c 6894 M 320 nontar - -
xdxn E 16486 X2 1c 3494 F 320 dial=S - -
xdxo E 11247 X1 1c 3304 F 320 dial=E - -
xdxo E 11247 X2 1c 8754 F 320 nontar - -
xdxp E 10490 A 1s 8836 M 320 dial=A handset regular_phone
xdxq E 12816 B 10 6935 M 18.95 dial=R handset cordless_phone
xdxr E 13561 X1 1c 3685 F 320 dial=R - -
xdxr E 13561 X2 1c 3150 M 320 dial=M - -
xdxs E 14813 A 1s 8367 F 320 dial=E handset cellphone
xdxt E 13213 B 1s 4512 F 320 dial=E handset regular_phone
xdxu E 11040 B 30 1441 M 69.72 dial=E handset regular_phone
xdxv E 14594 X1 1c 1495 F 320 dial=R - -
xdxv E 14594 X2 1c 7293 M 320 dial=A - -
xdxw A 15280 B 30 2504 M 31.92 dial=A handset regular_phone
xdxx E 10491 X1 1c 1422 F 320 dial=S - -
xdxx E 10491 X2 1c 8836 M 320 dial=A - -
xdxy A 14491 A 10 3251 M 42.59 dial=A earbud cellphone
xdxz E 16099 B 10 5687 M 12.01 dial=M handset cellphone
xdya E 15754 A 30 8898 M 30.99 dial=A handset regular_phone
xdyb E 12495 X1 1c 4392 M 320 nontar - -
xdyb E 12495 X2 1c 1183 F 320 dial=S - -
xdyc E 11778 X1 1c 8854 M 320 dial=A - -
xdyc E 11778 X2 1c 3710 M 320 dial=E - -
xdyd E 12664 X1 1c 2335 M 320 nontar - -
xdyd E 12664 X2 1c 6436 F 320 dial=E - -
xdye E 14598 B 30 8364 F 72.07 dial=R handset regular_phone
xdyf E 11609 B 30 4598 M 66.08 dial=R handset regular_phone
xdyg R 14002 B 30 1987 F 48.5 dial=R handset regular_phone
xdyh E 10661 A 10 2971 F 20.7 dial=S handset cordless_phone
xdyi E 11177 X1 1c 3097 M 320 dial=E - -
xdyi E 11177 X2 1c 8928 F 320 nontar - -
xdyj M 13467 B 10 3150 M 16.59 dial=M headphone cellphone
xdyk E 12040 X1 1c 7469 F 320 dial=S - -
xdyk E 12040 X2 1c 1300 M 320 dial=E - -
xdyl E 12138 X1 1c 5586 F 320 dial=R - -
xdyl E 12138 X2 1c 1832 F 320 dial=M - -
xdym S 11580 A 30 2175 F 40.28 dial=S handset regular_phone
xdyn E 11771 A 1s 2647 F 320 dial=E handset regular_phone
xdyo S 11800 X1 1c 8825 F 320 dial=S - -
xdyo S 11800 X2 1c 4230 F 320 nontar - -
xdyp E 11885 A 1s 4781 F 320 dial=M handset regular_phone
xdyq E 12023 B 30 3967 M 32.19 dial=S handset regular_phone
xdyr E 12673 B 10 6162 F 9.9 dial=R handset cellphone
xdys E 10674 B 10 2933 F 10.85 dial=E handset cellphone
xdyt E 14645 B 1s 5811 M 320 dial=A handset cellphone
xdyu E 12147 X1 1c 3449 M 320 dial=A - -
xdyu E 12147 X2 1c 6768 F 320 dial=E - -
xdyv E 13561 B 10 3150 M 10.42 dial=M headphone cellphone
xdyw E 14144 B 1s 4330 M 320 dial=M spkr_phone regular_phone
xdyx E 12842 B 30 6935 M 42.84 dial=R headphone cellphone
xdyy R 15516 A 1s 8796 F 320 dial=R handset regular_phone
xdyz E 11737 A 30 1014 F 57.42 dial=M headphone cordless_phone
xdza E 12386 B 30 3906 F 92.8 dial=S handset regular_phone
xdzb E 11843 X1 1c 4685 F 320 dial=R - -
xdzb E 11843 X2 1c 3372 F 320 dial=S - -
xdzc E 11554 A 30 4694 F 67.74 dial=S handset cellphone
xdzd R 12844 B 10 6935 M 99.55 dial=R headphone cellphone
xdze E 11041 X1 1c 3449 M 320 dial=A - -
xdze E 11041 X2 1c 7098 M 320 dial=M - -
xdzf E 11283 A 10 2262 F 28.41 dial=S handset regular_phone
xdzg E 10606 B 10 3922 F 10.09 dial=E handset regular_phone
xdzh E 13545 A 30 8195 M 66.53 dial=M handset regular_phone
xdzi A 11805 X1 1c 1733 F 320 dial=A - -
xdzi A 11805 X2 1c 3449 M 320 dial=A - -
xdzj A 12435 B 30 2162 F 45.97 dial=A handset regular_phone
xdzk E 11141 B 1s 3550 F 320 dial=E handset regular_phone
xdzl E 12768 A 1s 3685 F 320 dial=R handset cordless_phone
xdzm E 14343 B 1s 4011 F 320 dial=E handset cellphone
xdzn E 14342 B 1s 1987 F 320 dial=R earbud regular_phone
xdzo E 15625 B 30 4415 F 56.77 dial=E handset regular_phone
xdzp E 12501 X1 1c 7276 F 320 dial=S - -
xdzp E 12501 X2 1c 5910 F 320 dial=S - -
xdzq A 15052 A 1s 5203 M 320 dial=A handset cellphone
xdzr E 13609 X1 1c 5483 F 320 nontar - -
xdzr E 13609 X2 1c 4460 M 320 dial=R - -
xdzs E 14401 A 30 8478 M 104.99 dial=A handset cordless_phone
xdzt E 12753 X1 1c 8783 M 320 nontar - -
xdzt E 12753 X2 1c 8478 M 320 dial=A - -
xdzu E 10868 A 10 8962 F 26.78 dial=M handset regular_phone
xdzv E 10950 X1 1c 1300 M 320 dial=E - -
xdzv E 10950 X2 1c 2183 F 320 dial=E - -
xdzw E 11160 A 10 5172 F 20.49 dial=A handset cordless_phone
xdzx M 11101 A 10 1014 F 32.05 dial=M handset regular_phone
xdzy E 13678 X1 1c 7505 F 320 nontar - -
xdzy E 13678 X2 1c 5670 M 320 dial=M - -
xdzz R 14587 B 1s 4217 M 320 dial=R handset cellphone
xeaa E 11644 X1 1c 7023 M 320 dial=E - -
xeaa E 11644 X2 1c 3097 M 320 dial=E - -
xeab A 15944 B 30 6747 F 44.44 dial=A spkr_phone cellphone
xeac E 12853 B 10 2125 F 55.41 dial=R handset cellphone
xead E 11318 A 30 6380 M 40.94 dial=M spkr_phone regular_phone
xeae E 10296 A 10 8367 F 46.98 dial=E handset cellphone
xeaf E 11031 B 30 3903 F 46.48 dial=E handset cellphone
xeag M 13470 B 30 6206 M 86.99 dial=M handset regular_phone
xeah E 10841 X1 1c 4249 F 320 dial=S - -
xeah E 10841 X2 1c 3465 F 320 nontar - -
xeai S 14633 B 30 4202 F 36.34 dial=S handset cordless_phone
xeaj E 16251 A 30 4372 M 33.21 dial=R earbud cellphone
xeak E 11350 B 30 1832 F 38.49 dial=M handset cellphone
xeal S 12787 B 1s 6476 M 320 dial=S handset cordless_phone
xeam E 11025 X1 1c 3550 F 320 dial=E - -
xeam E 11025 X2 1c 1163 M 320 nontar - -
xean E 13594 X1 1c 4306 M 320 nontar - -
xean E 13594 X2 1c 7813 M 320 dial=M - -
xeao E 11105 B 10 6291 M 12.06 dial=A handset regular_phone
xeap E 12965 X1 1c 5747 F 320 dial=S - -
xeap E 12965 X2 1c 4508 F 320 nontar - -
xeaq E 11848 A 30 3097 M 202.68 dial=E handset cordless_phone
xear E 10803 A 1s 6040 F 320 dial=E handset cellphone
xeas E 11676 B 1s 4598 M 320 dial=R handset regular_phone
xeat E 13676 B 30 5670 M 34.7 dial=M headphone regular_phone
xeau E 11847 B 1s 7513 M 320 dial=M spkr_phone cellphone
xeav E 12502 B 1s 1183 F 320 dial=S handset cellphone
xeaw E 10212 A 10 7098 M 17.26 dial=M handset cellphone
xeax A 13333 A 10 2363 M 15.32 dial=A earbud regular_phone
xeay E 12946 A 1s 4898 M 320 dial=S headphone regular_phone
xeaz E 11619 A 1s 4506 M 320 dial=E handset regular_phone
xeba E 12697 A 30 8461 M 45.16 dial=A handset regular_phone
xebb E 12216 X1 1c 6874 M 320 nontar - -
xebb E 12216 X2 1c 1645 F 320 dial=S - -
xebc E 13704 X1 1c 1892 M 320 dial=S - -
xebc E 13704 X2 1c 2864 F 320 dial=R - -
xebd E 13729 X1 1c 3961 M 320 nontar - -
xebd E 13729 X2 1c 6220 M 320 dial=R - -
xebe A 14483 A 10 5811 M 27.63 dial=A handset regular_phone
xebf E 10517 B 10 7276 F 11.44 dial=S spkr_phone cordless_phone
xebg A 16257 A 1s z7175 M 320 dial=A handset regular_phone
xebh E 15975 X1 1c 5902 M 320 dial=R - -
xebh E 15975 X2 1c 5330 M 320 dial=A - -
xebi E 13807 B 10 6162 F 51.61 dial=R handset regular_phone
xebj E 13531 B 1s 8149 F 320 dial=R handset cordless_phone
xebk S 13272 X1 1c 4585 M 320 dial=S - -
xebk S 13272 X2 1c 8015 F 320 nontar - -
xebl E 11286 B 10 8625 M 12.74 dial=M handset cordless_phone
xebm E 15688 A 30 8898 M 39.16 dial=A handset regular_phone
xebn E 12895 B 30 1577 M 39.79 dial=A spkr_phone cordless_phone
xebo E 10174 B 10 4422 F 10.82 dial=A unknown unknown
xebp E 13624 A 1s 8484 M 320 dial=S handset cellphone
xebq E 12738 A 1s 4856 F 320 dial=E handset cellphone
xebr E 12591 A 10 3372 F 17.09 dial=S handset regular_phone
xebs A 16537 X1 1c 8123 F 320 dial=A - -
xebs A 16537 X2 1c 6689 F 320 nontar - -
xebt E 11041 A 10 3449 M 10.18 dial=A handset regular_phone
xebu E 13680 B 1s 6231 M 320 dial=R spkr_phone cellphone
xebv E 10619 A 10 3432 F 10.28 dial=E handset regular_phone
xebw E 15219 B 1s 2814 F 320 dial=E handset cellphone
xebx E 10174 B 30 4422 F 34.69 dial=A unknown unknown
xeby E 12812 B 30 8993 F 47.25 dial=S handset regular_phone
xebz E 16209 B 1s 4158 M 320 dial=A handset cordless_phone
xeca E 13048 B 10 1755 M 10.64 dial=S handset regular_phone
xecb E 11347 X1 1c 5452 F 320 nontar - -
xecb E 11347 X2 1c 8598 F 320 dial=E - -
xecc R 11887 B 10 7286 F 17.21 dial=R handset cellphone
xecd A 15015 A 30 5581 M 53.8 dial=A spkr_phone cellphone
xece E 14062 B 30 8367 F 45.07 dial=E handset cellphone
xecf E 14860 X1 1c 8574 M 320 nontar - -
xecf E 14860 X2 1c 6713 F 320 dial=E - -
xecg E 11636 A 1s 7286 F 320 dial=R handset cellphone
xech A 16535 A 30 8123 F 61.87 dial=A handset cordless_phone
xeci E 12321 B 1s 2933 F 320 dial=E unknown unknown
xecj R 13152 B 1s 7312 F 320 dial=R earbud cellphone
xeck A 15469 X1 1c 5330 M 320 dial=A - -
xeck A 15469 X2 1c 5581 M 320 dial=A - -
xecl E 14209 B 10 2451 F 9.09 dial=A handset regular_phone
xecm E 14830 A 30 5038 F 144.38 dial=S handset cordless_phone
xecn E 11676 B 10 4598 M 21.1 dial=R handset regular_phone
xeco E 11211 X1 1c 8240 F 320 nontar - -
xeco E 11211 X2 1c 2864 F 320 dial=R - -
xecp E 13027 A 10 8598 F 42.56 dial=E handset regular_phone
xecq E 14784 X1 1c 1870 F 320 nontar - -
xecq E 14784 X2 1c 8344 F 320 dial=S - -
xecr E 11040 B 1s 1441 M 320 dial=E handset regular_phone
xecs E 15996 A 30 3263 F 69.82 dial=E handset cellphone
xect E 13730 X1 1c 4003 M 320 nontar - -
xect E 13730 X2 1c 6446 M 320 dial=M - -
xecu E 13656 A 30 8975 M 83.23 dial=S handset cellphone
xecv A 11112 B 1s 7850 F 320 dial=A handset cordless_phone
xecw E 15708 X1 1c 1892 M 320 dial=S - -
xecw E 15708 X2 1c 8898 M 320 dial=A - -
xecx E 11702 X1 1c 2898 M 320 dial=A - -
xecx E 11702 X2 1c 2864 F 320 dial=R - -
xecy E 13006 B 1s 6231 M 320 dial=R headphone cordless_phone
xecz E 11636 A 10 7286 F 20.51 dial=R handset cellphone
xeda M 11851 B 1s 1014 F 320 dial=M earbud cordless_phone
xedb E 11320 B 30 4202 F 57.47 dial=S handset cellphone
xedc E 11136 B 1s 6557 F 320 dial=M handset cellphone
xedd E 11243 X1 1c 6990 M 320 nontar - -
xedd E 11243 X2 1c 2927 F 320 dial=E - -
xede E 12780 B 10 2898 M 11.46 dial=A headphone cellphone
xedf E 11727 B 30 8625 M 41.14 dial=M handset cordless_phone
xedg E 13609 B 10 4460 M 16.83 dial=R handset cordless_phone
xedh A 11112 B 10 7850 F 53.49 dial=A handset cordless_phone
xedi E 10580 A 30 8836 M 32.98 dial=A handset regular_phone
xedj E 12193 A 10 8854 M 20.28 dial=A handset cellphone
xedk M 12272 A 1s 1014 F 320 dial=M spkr_phone cellphone
xedl E 10262 B 1s 7850 F 320 dial=A unknown unknown
xedm E 10696 A 30 3922 F 43.89 dial=E handset regular_phone
xedn E 12643 X1 1c 8798 F 320 nontar - -
xedn E 12643 X2 1c 5586 F 320 dial=R - -
xedo E 14733 B 1s 6472 F 320 dial=S handset cellphone
xedp E 14645 B 10 5811 M 10.74 dial=A handset cellphone
xedq A 14641 B 1s 5811 M 320 dial=A handset cellphone
xedr E 11560 B 1s 2262 F 320 dial=S handset cordless_phone
xeds E 12000 X1 1c 1519 M 320 dial=M - -
xeds E 12000 X2 1c 6579 F 320 nontar - -
xedt A 13490 B 1s 1577 M 320 dial=A spkr_phone cordless_phone
xedu E 10828 X1 1c 7276 F 320 dial=S - -
xedu E 10828 X2 1c 5236 M 320 dial=S - -
xedv E 16298 B 10 4415 F 9.29 dial=E handset regular_phone
xedw E 15975 B 30 5330 M 42.61 dial=A handset regular_phone
xedx E 12635 X1 1c 4302 F 320 nontar - -
xedx E 12635 X2 1c 4708 M 320 dial=M - -
xedy E 16441 B 10 4158 M 14.32 dial=A handset cordless_phone
xedz E 14327 B 30 7856 F 50.66 dial=R handset cellphone
xeea E 11529 X1 1c 5233 F 320 dial=S - -
xeea E 11529 X2 1c 6756 M 320 dial=A - -
xeeb E 10067 B 30 4011 F 77.03 dial=E handset cordless_phone
xeec E 11930 A 1s 6163 F 320 dial=R handset regular_phone
xeed E 11360 X1 1c 1094 F 320 dial=E - -
xeed E 11360 X2 1c 2162 F 320 dial=A - -
xeee E 13868 B 10 7312 F 12.68 dial=R handset cellphone
xeef E 10859 X1 1c 5608 F 320 dial=E - -
xeef E 10859 X2 1c 3714 F 320 nontar - -
xeeg E 11306 A 1s 1441 M 320 dial=E handset regular_phone
xeeh E 14286 X1 1c 6604 F 320 nontar - -
xeeh E 14286 X2 1c 1542 F 320 dial=S - -
xeei E 15121 X1 1c 8344 F 320 dial=S - -
